Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Revenue,Profit,ROI_%,High_ROI
Spring ,2023-03-01,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1732.6000000000001,0.0119,20.617940000000004,0.84,17.319069600000002,1,44.800000000000004,28.799999999999997,30.0,3.0,44.800000000000004,27.480930400000002,158.67440361807888,0
Spring ,2023-03-02,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2055.0,0.0108,22.194000000000003,0.5800000000000001,12.872520000000003,2,44.8,42.0,33.0,0.0,44.8,31.927479999999996,248.02820271399838,0
Spring ,2023-03-03,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1316.2,0.009600000000000001,12.635520000000001,1.08,13.646361600000002,1,42.56,56.4,27.0,1.0,42.56,28.9136384,211.87800270513128,0
Spring ,2023-03-04,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1997.6,0.0085,16.9796,0.29999999999999993,5.0938799999999995,4,23.200000000000003,38.4,1.5,3.0,23.200000000000003,18.106120000000004,355.44849898309354,0
Spring ,2023-03-05,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1876.0,0.011099999999999999,20.8236,0.15,3.1235399999999998,5,17.6,31.2,9.0,7.0,17.6,14.476460000000001,463.4632500304143,0
Spring ,2023-03-06,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2259.8,0.009600000000000003,21.694080000000007,0.8200000000000001,17.78914560000001,5,47.2,12.0,9.0,7.0,47.2,29.410854399999995,165.33033716920042,0
Spring ,2023-03-07,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1399.6000000000001,0.0091,12.736360000000001,1.23,15.665722800000001,1,9.600000000000001,43.199999999999996,0.0,6.0,9.600000000000001,-6.0657228,-38.71971231356142,0
Spring ,2023-03-08,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1702.6000000000001,0.0081,13.79106,1.01,13.9289706,4,18.400000000000002,26.4,10.5,8.0,18.400000000000002,4.471029400000003,32.09877835480536,0
Spring ,2023-03-09,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1348.6000000000001,0.011100000000000002,14.969460000000005,0.4800000000000001,7.185340800000004,0,16.0,12.0,22.5,7.0,16.0,8.814659199999996,122.67558972289791,0
Spring ,2023-03-10,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1590.6000000000001,0.0074,11.77044,1.06,12.476666400000001,3,40.0,19.2,19.5,6.0,40.0,27.5233336,220.59845729304746,0
Spring ,2023-03-11,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1675.0,0.0121,20.2675,0.15,3.0401249999999997,0,30.400000000000002,6.0,1.5,0.0,30.400000000000002,27.359875000000002,899.9588832696026,0
Spring ,2023-03-12,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1286.0,0.0108,13.888800000000002,0.6199999999999999,8.611056,5,14.4,16.8,0.0,4.0,14.4,5.788944000000001,67.22687670362382,0
Spring ,2023-03-13,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2269.6,0.0124,28.14304,0.12000000000000001,3.3771648,1,100.24000000000001,33.6,1.5,4.0,100.24000000000001,96.8628352,2868.1702237332333,1
Spring ,2023-03-14,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2352.2000000000003,0.013000000000000001,30.578600000000005,0.4599999999999999,14.066156,2,78.39999999999999,54.0,12.0,6.0,78.39999999999999,64.333844,457.36620580633405,0
Spring ,2023-03-15,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1931.8000000000002,0.009500000000000001,18.352100000000004,0.04999999999999999,0.917605,2,5.6000000000000005,12.0,13.5,1.0,5.6000000000000005,4.6823950000000005,510.2843816239014,0
Spring ,2023-03-16,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1993.2000000000003,0.0079,15.746280000000004,1.08,17.005982400000004,3,5.6000000000000005,13.2,27.0,4.0,5.6000000000000005,-11.405982400000003,-67.07041164525725,0
Spring ,2023-03-17,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1103.4,0.011000000000000001,12.137400000000003,0.79,9.588546000000003,4,45.92,63.599999999999994,1.5,6.0,45.92,36.331454,378.9047265351805,0
Spring ,2023-03-18,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1505.4,0.0102,15.355080000000003,0.15999999999999998,2.4568128000000002,1,82.32000000000001,39.6,15.0,2.0,82.32000000000001,79.86318720000001,3250.682640533296,1
Spring ,2023-03-19,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2232.0,0.009399999999999999,20.9808,0.12,2.517696,4,37.6,48.0,1.5,2.0,37.6,35.082304,1393.4289127837517,1
Spring ,2023-03-20,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1097.2,0.0093,10.20396,0.45999999999999996,4.6938216,3,8.0,52.8,21.0,6.0,8.0,3.3061784000000003,70.43681421552111,0
Spring ,2023-03-21,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1697.8000000000002,0.009000000000000001,15.280200000000004,0.56,8.556912000000002,1,16.0,67.2,21.0,6.0,16.0,7.443087999999998,86.98334165409199,0
Spring ,2023-03-22,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1388.6000000000001,0.011099999999999999,15.41346,0.52,8.0149992,6,13.600000000000001,3.5999999999999996,7.5,2.0,13.600000000000001,5.585000800000001,69.68186347417229,0
Spring ,2023-03-23,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2307.8,0.008900000000000002,20.539420000000007,1.1,22.59336200000001,4,10.4,26.4,27.0,2.0,10.4,-12.19336200000001,-53.96878074188341,0
Spring ,2023-03-24,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1737.4,0.0101,17.54774,0.33999999999999997,5.9662315999999995,2,13.600000000000001,58.8,16.5,6.0,13.600000000000001,7.633768400000002,127.94958211142864,0
Spring ,2023-03-25,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1524.4,0.0077,11.73788,0.22999999999999998,2.6997124,4,46.400000000000006,32.4,21.0,0.0,46.400000000000006,43.7002876,1618.701592065881,1
Spring ,2023-03-26,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1545.2,0.0071,10.970920000000001,0.6699999999999999,7.3505164,3,53.199999999999996,50.4,13.5,1.0,53.199999999999996,45.8494836,623.7586736082923,0
Spring ,2023-03-27,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1659.8000000000002,0.011100000000000002,18.423780000000004,0.18,3.3162804000000006,4,56.0,43.199999999999996,22.5,6.0,56.0,52.683719599999996,1588.63887384191,1
Spring ,2023-03-28,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1354.2,0.010500000000000002,14.219100000000005,0.0,0.0,3,43.2,32.4,28.5,2.0,43.2,43.2,0.0,0
Spring ,2023-03-29,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1214.8000000000002,0.011700000000000002,14.213160000000004,0.73,10.375606800000002,2,19.200000000000003,20.4,19.5,5.0,19.200000000000003,8.824393200000001,85.0494180253631,0
Spring ,2023-03-30,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2106.0,0.013000000000000001,27.378000000000004,0.6000000000000001,16.426800000000004,1,37.6,27.599999999999998,22.5,2.0,37.6,21.173199999999998,128.89424598826304,0
Spring ,2023-03-31,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1251.4,0.011000000000000003,13.765400000000005,1.1199999999999999,15.417248000000004,0,108.64,26.4,30.0,1.0,108.64,93.222752,604.665320295814,0
Spring ,2023-04-01,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1360.0,0.013100000000000002,17.816000000000003,0.08000000000000002,1.4252800000000005,2,116.47999999999999,25.2,0.0,3.0,116.47999999999999,115.05471999999999,8072.429277054329,1
Spring ,2023-04-02,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1971.2,0.008799999999999999,17.346559999999997,0.27,4.683571199999999,3,53.199999999999996,1.2,4.5,3.0,53.199999999999996,48.5164288,1035.8853688399145,1
Spring ,2023-04-03,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2097.4,0.011000000000000001,23.071400000000004,1.0999999999999999,25.37854,4,56.56,68.39999999999999,31.5,2.0,56.56,31.18146,122.8654603456306,0
Spring ,2023-04-04,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1950.0,0.0103,20.085,0.64,12.8544,4,4.0,49.199999999999996,9.0,2.0,4.0,-8.8544,-68.8822504356485,0
Spring ,2023-04-05,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1850.2,0.0087,16.09674,0.4499999999999999,7.2435329999999984,2,47.04,32.4,1.5,7.0,47.04,39.796467,549.4068571234508,0
Spring ,2023-04-06,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2296.2000000000003,0.0097,22.273140000000005,1.15,25.614111000000005,2,16.0,60.0,13.5,6.0,16.0,-9.614111000000005,-37.53443170446167,0
Spring ,2023-04-07,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1485.2,0.011000000000000003,16.337200000000006,0.36,5.881392000000002,3,62.72,33.6,19.5,5.0,62.72,56.838607999999994,966.4142094252513,0
Spring ,2023-04-08,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1452.6000000000001,0.0097,14.090220000000002,0.5499999999999999,7.749621,2,97.44000000000001,54.0,1.5,5.0,97.44000000000001,89.69037900000001,1157.3518111401836,1
Spring ,2023-04-09,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1738.4,0.0098,17.03632,0.75,12.777239999999999,4,21.6,58.8,1.5,4.0,21.6,8.822760000000002,69.05059308583077,0
Spring ,2023-04-10,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1537.4,0.0079,12.145460000000002,0.47,5.7083662,3,48.0,15.6,12.0,6.0,48.0,42.2916338,740.8710709554688,0
Spring ,2023-04-11,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1378.4,0.009000000000000001,12.405600000000002,0.34,4.217904000000001,1,50.959999999999994,60.0,7.5,1.0,50.959999999999994,46.74209599999999,1108.1830217093604,1
Spring ,2023-04-12,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1469.2,0.007400000000000002,10.872080000000004,0.86,9.349988800000004,3,0.8,56.4,7.5,4.0,0.8,-8.549988800000003,-91.44384001828965,0
Spring ,2023-04-13,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2341.0,0.0131,30.6671,0.54,16.560234,4,32.800000000000004,36.0,7.5,5.0,32.800000000000004,16.239766000000003,98.06483410802046,0
Spring ,2023-04-14,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1659.6000000000001,0.01,16.596,0.92,15.268320000000001,0,30.400000000000002,54.0,7.5,1.0,30.400000000000002,15.131680000000001,99.10507508357173,0
Spring ,2023-04-15,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1324.4,0.008199999999999999,10.86008,0.92,9.9912736,3,15.200000000000001,55.199999999999996,24.0,6.0,15.200000000000001,5.2087264000000015,52.13275712918123,0
Spring ,2023-04-16,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2035.6,0.009400000000000002,19.134640000000005,0.68,13.011555200000004,0,68.32000000000001,33.6,12.0,5.0,68.32000000000001,55.308444800000004,425.07174545899005,0
Spring ,2023-04-17,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1985.6,0.0060999999999999995,12.11216,1.46,17.6837536,2,43.12,61.199999999999996,4.5,1.0,43.12,25.436246399999998,143.8396336850113,0
Spring ,2023-04-18,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2057.4,0.0077,15.841980000000001,0.9700000000000001,15.366720600000003,4,112.56,40.8,24.0,0.0,112.56,97.1932794,632.4920061343471,0
Spring ,2023-04-19,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1696.8000000000002,0.010700000000000001,18.155760000000004,0.63,11.438128800000003,5,103.6,32.4,22.5,3.0,103.6,92.1618712,805.7425546738026,0
Spring ,2023-04-20,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2149.6,0.0136,29.23456,0.66,19.2948096,0,64.39999999999999,33.6,27.0,2.0,64.39999999999999,45.10519039999999,233.76851772613497,0
Spring ,2023-04-21,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2241.4,0.0063,14.12082,0.9199999999999999,12.9911544,1,45.6,62.4,34.5,4.0,45.6,32.6088456,251.00806745857787,0
Spring ,2023-04-22,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1965.2000000000003,0.008400000000000003,16.507680000000008,0.77,12.710913600000007,0,17.6,69.6,37.5,0.0,17.6,4.889086399999995,38.46368997425954,0
Spring ,2023-04-23,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1864.6000000000001,0.0124,23.12104,0.6000000000000001,13.872624000000002,1,39.199999999999996,60.0,0.0,1.0,39.199999999999996,25.327375999999994,182.57091088174803,0
Spring ,2023-04-24,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2156.2000000000003,0.008700000000000001,18.758940000000006,0.25999999999999995,4.877324400000001,0,81.76,76.8,15.0,3.0,81.76,76.8826756,1576.3289314936687,1
Spring ,2023-04-25,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1995.8000000000002,0.010400000000000001,20.756320000000006,0.39,8.094964800000003,4,24.8,56.4,10.5,5.0,24.8,16.705035199999998,206.36328400093836,0
Spring ,2023-04-26,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1435.4,0.0076,10.909040000000001,0.5199999999999999,5.672700799999999,2,119.84,74.39999999999999,12.0,2.0,119.84,114.1672992,2012.5739612425884,1
Spring ,2023-04-27,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1404.8000000000002,0.0138,19.38624,0.5800000000000001,11.244019200000002,5,39.2,75.6,6.0,4.0,39.2,27.9559808,248.62978533512285,0
Spring ,2023-04-28,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2051.8,0.0091,18.671380000000003,0.45000000000000007,8.402121000000003,1,12.0,79.2,16.5,2.0,12.0,3.597878999999997,42.821080534307896,0
Spring ,2023-04-29,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1386.8000000000002,0.010100000000000001,14.006680000000003,1.07,14.987147600000004,1,110.32000000000001,70.8,21.0,3.0,110.32000000000001,95.33285240000001,636.0973745264241,0
Spring ,2023-04-30,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2467.0,0.0108,26.643600000000003,0.6700000000000002,17.851212000000007,1,39.76,74.39999999999999,7.5,8.0,39.76,21.90878799999999,122.72997486109057,0
Spring ,2023-05-01,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2023.4,0.0088,17.80592,0.24999999999999997,4.451479999999999,2,71.12,58.8,25.5,1.0,71.12,66.66852,1497.6708869859015,1
Spring ,2023-05-02,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1484.8000000000002,0.0119,17.669120000000003,0.7999999999999999,14.135296000000002,3,37.519999999999996,43.199999999999996,19.5,5.0,37.519999999999996,23.384703999999992,165.43483772819465,0
Spring ,2023-05-03,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1781.0,0.0091,16.2071,0.9999999999999999,16.207099999999997,2,10.4,52.8,1.5,3.0,10.4,-5.807099999999997,-35.83059276489932,0
Spring ,2023-05-04,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1740.4,0.0119,20.710760000000004,0.44999999999999996,9.319842000000001,0,49.839999999999996,54.0,1.5,0.0,49.839999999999996,40.520157999999995,434.773014392304,0
Spring ,2023-05-05,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1918.6000000000001,0.0106,20.33716,0.31999999999999995,6.5078911999999995,2,199.92000000000002,73.2,12.0,0.0,199.92000000000002,193.41210880000003,2971.9628502701466,1
Spring ,2023-05-06,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1719.2,0.009600000000000001,16.504320000000003,0.6199999999999999,10.232678400000001,2,50.4,75.6,25.5,4.0,50.4,40.167321599999994,392.5396658610906,0
Spring ,2023-05-07,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1986.6000000000001,0.0108,21.455280000000002,0.18,3.8619504,4,48.0,19.2,1.5,6.0,48.0,44.1380496,1142.895299742845,1
Spring ,2023-05-08,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1771.0,0.010900000000000003,19.303900000000006,0.79,15.250081000000005,0,88.48,58.8,28.5,1.0,88.48,73.229919,480.19363962722537,0
Spring ,2023-05-09,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1332.6000000000001,0.0114,15.191640000000001,1.06,16.103138400000002,4,42.400000000000006,50.4,30.0,0.0,42.400000000000006,26.296861600000003,163.30271122801753,0
Spring ,2023-05-10,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1570.0,0.012499999999999999,19.625,1.27,24.923750000000002,2,40.32,19.2,12.0,0.0,40.32,15.396249999999998,61.77340889713625,0
Spring ,2023-05-11,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1743.0,0.013100000000000002,22.833300000000005,0.43999999999999995,10.046652000000002,1,48.800000000000004,36.0,28.5,1.0,48.800000000000004,38.753348,385.7339539579951,0
Spring ,2023-05-12,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1551.4,0.0137,21.25418,0.35,7.438963,3,41.44,43.199999999999996,15.0,2.0,41.44,34.001037,457.06689225366483,0
Spring ,2023-05-13,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1699.2,0.012299999999999998,20.90016,1.21,25.289193599999997,3,8.0,87.6,6.0,5.0,8.0,-17.289193599999997,-68.36593476827983,0
Spring ,2023-05-14,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1676.8000000000002,0.0092,15.426560000000002,1.01,15.580825600000002,3,45.6,46.8,34.5,6.0,45.6,30.019174399999997,192.6674180859838,0
Spring ,2023-05-15,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1912.8000000000002,0.011300000000000001,21.614640000000005,1.2800000000000002,27.666739200000013,1,15.200000000000001,76.8,0.0,4.0,15.200000000000001,-12.466739200000012,-45.060384998315975,0
Spring ,2023-05-16,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1670.4,0.010300000000000002,17.205120000000004,1.41,24.259219200000004,4,8.0,21.599999999999998,3.0,6.0,8.0,-16.259219200000004,-67.02284630826041,0
Spring ,2023-05-17,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2071.6000000000004,0.009999999999999998,20.716,1.1899999999999997,24.652039999999996,5,36.4,38.4,28.5,3.0,36.4,11.747960000000003,47.65512306486605,0
Spring ,2023-05-18,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1852.2,0.0091,16.85502,0.99,16.6864698,2,89.03999999999999,72.0,4.5,5.0,89.03999999999999,72.3535302,433.60597578284643,0
Spring ,2023-05-19,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1214.2,0.0116,14.084719999999999,0.9000000000000001,12.676248000000001,3,3.2,64.8,3.0,6.0,3.2,-9.476248000000002,-74.75593724578441,0
Spring ,2023-05-20,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1613.4,0.0119,19.199460000000002,0.37,7.1038002,1,31.200000000000003,38.4,3.0,1.0,31.200000000000003,24.0961998,339.2015417325504,0
Spring ,2023-05-21,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1437.4,0.0105,15.092700000000002,0.9900000000000001,14.941773000000003,1,63.839999999999996,31.2,0.0,7.0,63.839999999999996,48.89822699999999,327.25853217017806,0
Spring ,2023-05-22,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1833.6000000000001,0.009000000000000001,16.5024,0.44000000000000006,7.261056000000002,2,170.79999999999998,72.0,6.0,2.0,170.79999999999998,163.538944,2252.2749308089615,1
Spring ,2023-05-23,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1560.6000000000001,0.0083,12.952980000000002,1.06,13.730158800000003,3,78.96000000000001,62.4,27.0,6.0,78.96000000000001,65.22984120000001,475.084390138299,0
Spring ,2023-05-24,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1619.8000000000002,0.009000000000000001,14.578200000000002,0.74,10.787868000000001,3,43.68,7.199999999999999,31.5,7.0,43.68,32.892132,304.89928130377564,0
Spring ,2023-05-25,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1658.6000000000001,0.011100000000000002,18.410460000000004,1.0,18.410460000000004,0,112.56,46.8,21.0,5.0,112.56,94.14954,511.39156761971174,0
Spring ,2023-05-26,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2099.4,0.0102,21.413880000000002,0.9600000000000001,20.557324800000004,1,49.839999999999996,28.799999999999997,10.5,6.0,49.839999999999996,29.282675199999993,142.44399738238306,0
Spring ,2023-05-27,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1326.6000000000001,0.013499999999999998,17.9091,1.17,20.953646999999997,1,48.0,40.8,21.0,6.0,48.0,27.046353000000003,129.07706710912905,0
Spring ,2023-05-28,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2104.0,0.009000000000000001,18.936000000000003,0.51,9.657360000000002,3,115.36,18.0,28.5,6.0,115.36,105.70264,1094.5293537778439,1
Spring ,2023-05-29,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1233.0,0.0085,10.480500000000001,0.9600000000000001,10.061280000000002,5,18.400000000000002,72.0,7.5,4.0,18.400000000000002,8.33872,82.87931555428334,0
Spring ,2023-05-30,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1321.6000000000001,0.0107,14.14112,1.41,19.9389792,5,54.32,43.199999999999996,1.5,3.0,54.32,34.3810208,172.4311984838221,0
Spring ,2023-05-31,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2214.6000000000004,0.008400000000000003,18.602640000000008,0.44999999999999996,8.371188000000004,2,8.8,70.8,1.5,4.0,8.8,0.4288119999999971,5.122474850642429,0
Summer ,2023-06-01,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1327.8,0.011100000000000002,14.738580000000002,0.52,7.664061600000002,2,12.0,86.39999999999999,37.5,8.0,12.0,4.335938399999998,56.574941934182746,0
Summer ,2023-06-02,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,804.5,0.0083,6.67735,1.3399999999999999,8.947648999999998,5,36.0,26.4,39.0,7.0,36.0,27.052351,302.34032425724354,0
Summer ,2023-06-03,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1174.6,0.0116,13.625359999999999,0.4,5.450144,2,3.2,34.8,39.0,8.0,3.2,-2.2501439999999997,-41.285955013298725,0
Summer ,2023-06-04,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,710.3,0.0092,6.5347599999999995,0.42,2.7445991999999997,2,25.6,52.8,31.5,8.0,25.6,22.8554008,832.7409262525473,0
Summer ,2023-06-05,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1702.8999999999999,0.011700000000000002,19.923930000000002,1.28,25.502630400000005,3,41.44,72.0,4.5,4.0,41.44,15.937369599999993,62.49304228633604,0
Summer ,2023-06-06,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,938.1999999999998,0.010600000000000002,9.94492,0.59,5.8675028,6,16.0,50.4,16.5,0.0,16.0,10.1324972,172.6884084316074,0
Summer ,2023-06-07,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,985.1999999999998,0.0072,7.093439999999998,0.39999999999999997,2.837375999999999,4,165.2,84.0,33.0,4.0,165.2,162.36262399999998,5722.280867956874,1
Summer ,2023-06-08,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,869.1999999999998,0.009900000000000003,8.605080000000001,0.19,1.6349652000000001,4,89.03999999999999,54.0,3.0,5.0,89.03999999999999,87.4050348,5345.987474228808,1
Summer ,2023-06-09,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,557.0,0.011700000000000002,6.5169000000000015,0.34,2.2157460000000007,3,10.4,24.0,15.0,1.0,10.4,8.184254,369.36787880921355,0
Summer ,2023-06-10,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1452.6999999999998,0.007600000000000001,11.040519999999999,0.52,5.7410704,5,61.599999999999994,58.8,24.0,3.0,61.599999999999994,55.858929599999996,972.9706432445072,0
Summer ,2023-06-11,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1351.6,0.0114,15.40824,0.28,4.3143072,6,76.16,10.799999999999999,25.5,7.0,76.16,71.8456928,1665.2892218708948,1
Summer ,2023-06-12,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1339.9,0.0093,12.46107,0.64,7.975084799999999,6,106.96000000000001,96.0,4.5,8.0,106.96000000000001,98.9849152,1241.1769615289859,1
Summer ,2023-06-13,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1196.4999999999998,0.007699999999999999,9.213049999999997,0.92,8.476005999999998,1,106.39999999999999,27.599999999999998,22.5,8.0,106.39999999999999,97.923994,1155.3082194609115,1
Summer ,2023-06-14,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1449.8,0.0104,15.077919999999999,0.95,14.324023999999998,1,178.64000000000001,19.2,19.5,11.0,178.64000000000001,164.315976,1147.135581453927,1
Summer ,2023-06-15,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1263.1999999999998,0.0073,9.221359999999999,0.6200000000000001,5.7172432,6,136.07999999999998,57.599999999999994,31.5,6.0,136.07999999999998,130.36275679999997,2280.168120187715,1
Summer ,2023-06-16,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,688.0999999999999,0.009000000000000001,6.1929,1.0699999999999998,6.626402999999999,4,53.199999999999996,54.0,3.0,1.0,53.199999999999996,46.573597,702.8488457463274,0
Summer ,2023-06-17,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,898.0,0.0074,6.6452,0.6100000000000001,4.053572000000001,1,13.600000000000001,55.199999999999996,4.5,4.0,13.600000000000001,9.546428,235.50656063343632,0
Summer ,2023-06-18,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1449.3,0.011100000000000002,16.08723,1.3099999999999998,21.0742713,5,94.08,79.2,19.5,5.0,94.08,73.00572869999999,346.4211296359272,0
Summer ,2023-06-19,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1006.8999999999999,0.007699999999999999,7.753129999999999,0.54,4.186690199999999,5,120.39999999999999,63.599999999999994,27.0,8.0,120.39999999999999,116.21330979999999,2775.780013529542,1
Summer ,2023-06-20,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1447.4999999999998,0.0088,12.738,1.02,12.99276,4,132.72,30.0,6.0,4.0,132.72,119.72724,921.4919693737127,0
Summer ,2023-06-21,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,705.1999999999998,0.0078,5.500559999999998,1.0,5.500559999999998,6,31.200000000000003,44.4,10.5,8.0,31.200000000000003,25.699440000000003,467.21497447532636,0
Summer ,2023-06-22,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1359.1999999999998,0.009900000000000003,13.456080000000002,0.37000000000000005,4.978749600000001,2,40.32,28.799999999999997,18.0,5.0,40.32,35.3412504,709.8418928318868,0
Summer ,2023-06-23,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1160.3999999999999,0.0083,9.631319999999999,1.01,9.7276332,5,37.6,69.6,10.5,5.0,37.6,27.8723668,286.5277321517428,0
